"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","300x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","400x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","1"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","2"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","3"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","4"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","5"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","10"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","15"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","20"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","25"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","30"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","35"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","40"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","45"
"","variation","Siatka mesh","id:1018","","Wymiar","200x150 cm","Podłoże","Siatka mesh","Rodzaj druku","Jednostronny","Wykończenie","wzmacnianie krawędzi i oczkowanie co 50 cm","Projekt graficzny","zamawiam prosty projekt 1-stronny","Ilość","50"
