"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3827.11","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4301.52","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4766.7","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5220.37","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","50","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","530.195","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","642.461","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","913.08","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1465.85","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2014","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2550.64","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3051.55","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3469.49","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3955.42","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4429.82","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4895","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5348.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","100","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","581.516","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","693.782","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","964.401","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1517.17","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2065.32","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2601.96","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3102.87","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3520.81","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4006.74","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4481.15","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4946.32","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5400","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","120","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","658.499","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","770.765","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1041.38","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1594.15","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2142.3","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2678.94","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3179.85","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3597.79","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4083.72","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4558.13","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5023.31","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5476.98","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","150","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","786.803","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","899.069","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1169.69","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1722.46","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2270.6","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2807.25","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3308.16","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3726.09","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4212.02","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4686.43","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5151.61","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5605.29","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","200","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","915.107","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1027.37","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1297.99","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1850.76","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2398.91","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2935.55","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3436.46","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3854.4","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4340.33","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4814.74","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5279.92","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5733.59","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","250","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1043.41","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1155.68","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1426.3","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1979.06","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","2527.21","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","300"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3063.86","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","400"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3564.76","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","500"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","3982.7","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","600"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4468.63","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","700"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","4943.04","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","800"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5408.22","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","900"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","5861.89","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","1+0 jednostronny (dowolny 1 kolor)","Pole nadruku","INTENSE: 513mm x 22mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","300","Ilość kpl.","1000"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","280.019","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","25"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","389.488","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","50"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","656.831","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","100"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1204.19","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","200"
"","variation","Ramki pod tablice + listwy z nadrukiem","id:1020","1746.94","Ramka","czarna matowa o wymiarze 525x133mm","Nadruk","2+0 jednostronny (dowolne 2 kolory)","Pole nadruku","Standard 509mm x 19mm","Projekt graficzny","zamawiam bezpłatny wraz z wizualizacją","Ilość dodatkowych listew","","Ilość kpl.","300"
