"ID","Typ","Nazwa","Element nadrzędny","Cena","Nazwa atrybutu 1","Wartości atrybutu 1","Nazwa atrybutu 2","Wartości atrybutu 2","Nazwa atrybutu 3","Wartości atrybutu 3","Nazwa atrybutu 4","Wartości atrybutu 4","Nazwa atrybutu 5","Wartości atrybutu 5","Nazwa atrybutu 6","Wartości atrybutu 6"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","300"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","400"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","500"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B1 (680 x 980 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","1000"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","brak","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia błysk jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","brak","Nakład","50"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","20"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","30"
"","variation","Kalendarz ścienny listwowany","id:1007","","Format","B2 (680 x 480 mm)","Zadruk","Jednostronny","Papier","Kreda błysk 170 g","Uszlachetnienie","Folia mat jednostronnie","Listwy","kpl. srebrnych listew z zawieszką","Nakład","50"
